0.00146739, 0.1301, -0.00519163, 0.0649749, 1.47723, 0.1301, -0.00519163, 0.0649749, 1.47723, 0, 0, 0, 0, 0, 0, 0, 0
0.12234, 0.1301, -0.00519163, 0.0649749, 1.47723, 0.1301, -0.00519163, 0.0649749, 1.47723, 0, 0, 0, 0, 0, 0, 0, 0
0.12338, 0.1301, -0.00519163, 0.0649749, 1.47723, 0.1301, -0.00519163, 0.0649749, 1.47723, 0, 0, 0, 0, 0, -72, -97, -1
0.124344, 0.1301, -0.00519163, 0.0649749, 1.47723, 0.1301, -0.00519163, 0.0649749, 1.47723, 0, 0, 0, 0, 0, -77, -71, -5
0.125356, 0.1301, -0.00519163, 0.0649749, 1.47723, 0.1301, -0.00519163, 0.0649749, 1.47723, 0, 0, 0, 0, 0, -69, -86, -5
0.126355, 0.1301, -0.00519163, 0.0649749, 1.47723, 0.1301, -0.00519163, 0.0649749, 1.47723, 0, 0, 0, 0, 0, -85, -87, -3
0.127353, 0.1301, -0.00519163, 0.0649749, 1.47723, 0.1301, -0.00519163, 0.0649749, 1.47723, 0, 0, 0, 0, 0, -70, -79, -4
0.128353, 0.130119, -0.00519236, 0.0651746, 1.47569, 0.130119, -0.00519236, 0.0651746, 1.47569, 0, 0, 0, 0, 0, -81, -89, -2
0.129356, 0.130336, -0.00520102, 0.0653817, 1.47416, 0.130336, -0.00520102, 0.0653817, 1.47416, 0, 0, 0, 0, 0, -76, -82, -3
0.130341, 0.130336, -0.00520102, 0.0653817, 1.47416, 0.130336, -0.00520102, 0.0653817, 1.47416, 0, 0, 0, 0, 0, -76, -87, -5
0.131406, 0.130545, -0.00540993, 0.0655891, 1.47262, 0.130545, -0.00540993, 0.0655891, 1.47262, 0, 0, 0, 0, 0, -80, -83, -3
0.132406, 0.130562, -0.00541065, 0.0657896, 1.47109, 0.130562, -0.00541065, 0.0657896, 1.47109, 0, 0, 0, 0, 0, -73, -85, -4
0.133403, 0.13097, -0.00542757, 0.0660173, 1.46802, 0.13097, -0.00542757, 0.0660173, 1.46802, 0, 0, 0, 0, 0, -79, -87, -4
0.134417, 0.130795, -0.0054203, 0.0661985, 1.46802, 0.130795, -0.0054203, 0.0661985, 1.46802, 0, 0, 0, 0, 0, -77, -83, -3
0.135424, 0.130795, -0.0054203, 0.0661985, 1.46802, 0.130795, -0.0054203, 0.0661985, 1.46802, 0, 0, 0, 0, 0, -75, -87, -5
0.136415, 0.130811, -0.00542098, 0.0663993, 1.46649, 0.130811, -0.00542098, 0.0663993, 1.46649, 0, 0, 0, 0, 0, -79, -86, -4
0.137401, 0.131026, -0.00542989, 0.0666084, 1.46496, 0.131026, -0.00542989, 0.0666084, 1.46496, 0, 0, 0, 0, 0, -76, -84, -5
0.138414, 0.131026, -0.00542989, 0.0666084, 1.46496, 0.131026, -0.00542989, 0.0666084, 1.46496, 0, 0, 0, 0, 0, -78, -89, -4
0.13942, 0.131056, -0.00563253, 0.0669984, 1.46342, 0.131056, -0.00563253, 0.0669984, 1.46342, 0, -0.0239809, -0.0239809, 0, 0, -78, -84, -5
0.140415, 0.13127, -0.00564173, 0.0672082, 1.46189, 0.13127, -0.00564173, 0.0672082, 1.46189, 0, -0.0239809, -0.0239809, 0, 0, -77, -90, -4
0.141425, 0.131285, -0.00564237, 0.0674097, 1.46035, 0.131285, -0.00564237, 0.0674097, 1.46035, 0, -0.0239809, -0.0239809, 0, 0, -79, -82, -3
0.142424, 0.1313, -0.005643, 0.0676113, 1.45882, 0.1313, -0.005643, 0.0676113, 1.45882, 0, -0.0239809, -0.0239809, 0, 0, -74, -85, -6
